Year,Month,Day,Tmin,Tmax
1941,12,31,3.4237985,9.6329411
1942,1,1,7.2514112,10.320667
1942,1,2,-1.5958653,6.4791302
1942,1,3,-0.15806578,2.6920499
1942,1,4,-4.2062152,0.87493563
1942,1,5,-7.0999164,-1.6959024
1942,1,6,-6.8297156,0.55994023
1942,1,7,-5.4603679,-1.9794865
1942,1,8,-11.230658,-4.9092566
1942,1,9,-6.3921762,0.94861379
1942,1,10,-10.844664,-2.8240352
1942,1,11,-6.0523314,3.3091431
1942,1,12,-2.0579608,7.9987269
1942,1,13,-1.3412083,7.4040044
1942,1,14,1.5107666,10.035642
1942,1,15,-0.4610022,6.6519706
1942,1,16,-1.4904359,7.1433718
1942,1,17,1.150076,11.449744
1942,1,18,7.2539205,11.294801
1942,1,19,4.6979246,9.9568989
1942,1,20,-0.10908153,6.6123951
1942,1,21,-0.53221862,6.8649988
1942,1,22,0.089835164,7.2471942
1942,1,23,-0.029563184,11.724384
1942,1,24,3.0756759,12.958463
1942,1,25,4.0828138,11.989957
1942,1,26,3.402309,12.576475
1942,1,27,7.2423859,10.05132
1942,1,28,2.7152632,8.1312443
1942,1,29,-0.69934537,8.3288077
1942,1,30,4.8012105,10.124792
1942,1,31,3.4880816,8.5993927
1942,2,1,-2.2271345,2.0772412
1942,2,2,-3.0080711,3.6017477
1942,2,3,-1.0960856,7.9062844
1942,2,4,4.5661096,10.556574
1942,2,5,7.4921831,12.246604
1942,2,6,10.558436,12.259131
1942,2,7,2.7446518,8.6085115
1942,2,8,0.34306477,6.1463669
1942,2,9,0.85494608,8.6068512
1942,2,10,3.6272487,6.9289001
1942,2,11,0.34050959,4.7679907
1942,2,12,-1.9473187,5.4016427
1942,2,13,-1.4884212,8.0322149
1942,2,14,1.0186598,10.621404
1942,2,15,5.3110948,9.5312018
1942,2,16,9.3334596,12.446086
1942,2,17,4.3354618,10.672866
